timeOfPacket,version,InternetHeaderLength,TypeOfService,TotalLength,Identification,Flags,FragmentOffset,TimeToLive,Protocol,CheckSum,HOST,SrcAddOct1,SrcAddOct2,SrcAddOct3,SrcAddOct4,DstAddOct1,DstAddOct2,DstAddOct3,DstAddOct4,OptionsAndPadding,SourcePort,DestinationPort,SequenceNumber,AcknowledgmentNumber,dataOffset,ReservedTcp,Notification,Congestion,Explicit,ControlU,ControlA,ControlP,ControlR,ControlS,ControlF,Window,CheckSumTCP,UrgentPointer,OptionsTCP,PayloadTCP,SignatureTCP,ReasonOfSignatureStatus
2017-06-19 12:13:38.412132,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x0,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,45,Transmission Control Protocol,63023,192.168.225.1,103,235,46,11,192,168,1,2,,80,60008,3095830942,0,5,0,0,0,0,0,0,0,1,0,0,0,4962,0,,b'',bad,IP field failure: unexpected window size
2017-06-19 12:13:38.582141,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x0,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,45,Transmission Control Protocol,63022,192.168.225.1,103,235,46,12,192,168,1,2,,80,60011,497867047,0,5,0,0,0,0,0,0,0,1,0,0,0,30383,0,,b'',bad,IP field failure: unexpected window size
2017-06-19 12:13:38.664146,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xd3d,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,45,Transmission Control Protocol,59582,192.168.225.1,103,235,46,63,192,168,1,2,,80,60015,1376335083,18064132,5,0,0,0,0,0,1,0,0,0,1,504,16443,0,,b'',Good,OK
2017-06-19 12:13:39.294182,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,182,0xd3e,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,45,Transmission Control Protocol,59439,192.168.225.1,103,235,46,63,192,168,1,2,,80,60015,1376334904,18064132,5,0,0,0,0,0,1,1,0,0,0,504,5688,0,,"b'HTTP/1.1 200 OK\r\nDate: Mon, 19 Jun 2017 10:13:39 GMT\r\nServer: Apache\r\nContent-Length: 37\r\nConnection: Keep-Alive\r\nContent-Type: text/plain\r\n\r\n'",Good,OK
2017-06-19 12:13:39.488193,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,77,0xd3f,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,45,Transmission Control Protocol,59543,192.168.225.1,103,235,46,63,192,168,1,2,,80,60015,1376335046,18064132,5,0,0,0,0,0,1,1,0,0,0,504,104,0,,b'upload update install channel info ok',Good,OK
2017-06-19 12:13:39.632202,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,1340,0x604e,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,45,Transmission Control Protocol,37041,192.168.225.1,103,235,46,39,192,168,1,2,,80,60016,1386605286,947167675,5,0,0,0,0,0,1,0,0,0,0,776,37591,0,,"b'1b2fa\r\n<!DOCTYPE html>\n<!--STATUS OK-->\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\t\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\t\r\n        \r\n\t\t\t        \r\n\t\r\n\t\t\t        \r\n\t\r\n\t\t\t        \r\n\t\r\n\t\t\t        \r\n\t\t\t    \r\n\r\n\t\r\n        \r\n\t\t\t        \r\n\t\r\n\t\t\t        \r\n\t\r\n\t\t\t        \r\n\t\r\n\t\t\t        \r\n\t\t\t    \r\n\r\n\r\n\r\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\r\n\n<html>\n<head>\n    \n    <meta http-equiv=""content-type"" content=""text/html;charset=utf-8"">\n    <meta http-equiv=""X-UA-Compatible"" content=""IE=Edge"">\n\t<meta content=""always"" name=""referrer"">\n    <meta name=""theme-color"" content=""#2932e1"">\n    <link rel=""shortcut icon"" href=""/favicon.ico"" type=""image/x-icon"" />\n    <link rel=""search"" type=""application/opensearchdescription+xml"" href=""/content-search.xml"" title=""\xe7\x99\xbe\xe5\xba\xa6\xe6\x90\x9c\xe7\xb4\xa2"" /> \n    <link rel=""icon"" sizes=""any"" mask href=""//www.baidu.com/img/baidu.svg"">\n\t\n\t\n\t<link rel=""dns-prefetch"" href=""//s1.bdstatic.com""/>\n\t<link rel=""dns-prefetch"" href=""//t1.baidu.com""/>\n\t<link rel=""dns-prefetch"" href=""//t2.baidu.com""/>\n\t<link rel=""dns-prefetch"" href=""//t3.baidu.com""/>\n\t<link rel=""dns-prefetch"" href=""//t10.baidu.com""/>\n\t<link rel=""dns-prefetch"" href=""//t11.baidu.com""/>\n\t<link rel=""dns-prefetch"" href=""//t12.baidu.com""/>\n\t<link rel=""dns-pre'",bad,"('Alert!!!\t', 'PROTOCOL-POP STAT command')"
2017-06-19 12:13:40.086227,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,1340,0x6050,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,45,Transmission Control Protocol,37039,192.168.225.1,103,235,46,39,192,168,1,2,,80,60016,1386607886,947167675,5,0,0,0,0,0,1,0,0,0,0,776,65334,0,,"b'bkit-min-device-pixel-ratio:2){#qrcode .qrcode-item-1 .qrcode-img{background-image:url(http://s1.bdstatic.com/r/www/cache/static/home/img/qrcode/zbios_x2_9d645d9.png);background-size:60px 60px}\n#qrcode .qrcode-item-2 .qrcode-img{background-image:url(http://s1.bdstatic.com/r/www/cache/static/home/img/qrcode/nuomi_x2_55dc5b7.png);background-size:60px 60px}}\n#qrcode .qrcode-text{color:#999;line-height:23px;margin:3px 0 0 5px}\n#qrcode .qrcode-text a{color:#999;text-decoration:none}\n#qrcode .qrcode-text p{text-align:left}\n#qrcode .qrcode-text b{color:#666;font-weight:700}\n#qrcode .qrcode-text span{letter-spacing:1px}\n#ftConw{display:inline-block;text-align:left;margin-left:33px;line-height:22px;position:relative;top:-2px;*float:right;*margin-left:0;*position:static}\n#ftConw,#ftConw a{color:#999}\n#ftConw{text-align:center;margin-left:0}\n.bg{background-image:url(http://s1.bdstatic.com/r/www/cache/static/global/img/icons_5859e57.png);background-repeat:no-repeat;_background-image:url(http://s1.bdstatic.com/r/www/cache/static/global/img/icons_d5b04cc.gif)}\n.c-icon{display:inline-block;width:14px;height:14px;vertical-align:text-bottom;font-style:normal;overflow:hidden;background:url(http://s1.bdstatic.com/r/www/cache/static/global/img/icons_5859e57.png) no-repeat 0 0;_background-image:url(h'",bad,"('Alert!!!\t', 'PROTOCOL-POP STAT command')"
2017-06-19 12:13:40.123230,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,1340,0x6053,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,45,Transmission Control Protocol,37036,192.168.225.1,103,235,46,39,192,168,1,2,,80,60016,1386611786,947167675,5,0,0,0,0,0,1,0,0,0,0,776,3166,0,,"b'r{position:relative;top:-191px}\n.s_ipt_wr{height:34px}\n#head .c-icon-bear-round{display:none}\n#form{margin:22px auto 0;width:641px;text-align:left;z-index:100}\n#form .bdsug,#fm .bdsug{top:35px}\n.bdsug{display:none;position:absolute;width:538px;background:#fff;border:1px solid #ccc;_overflow:hidden;box-shadow:1px 1px 3px #ededed;-webkit-box-shadow:1px 1px 3px #ededed;-moz-box-shadow:1px 1px 3px #ededed;-o-box-shadow:1px 1px 3px #ededed}\n.bdsug.bdsugbg ul{background:url(http://s1.bdstatic.com/r/www/cache/static/home/img/sugbg_1762fe7.png) 100% 100% no-repeat;background-size:100px 110px;background-image:url(http://s1.bdstatic.com/r/www/cache/static/home/img/sugbg_90fc9cf.gif)\\9}\n.bdsug li{width:522px;color:#000;font:14px arial;line-height:25px;padding:0 8px;position:relative;cursor:default}\n.bdsug li.bdsug-s{background:#f0f0f0}\n.bdsug-store span,.bdsug-store b{color:#7A77C8}\n.bdsug-store-del{font-size:12px;color:#666;text-decoration:underline;position:absolute;right:8px;top:0;cursor:pointer;display:none}\n.bdsug-s .bdsug-store-del{display:inline-block}\n.bdsug-ala{display:inline-block;border-bottom:1px solid #e6e6e6}\n.bdsug-ala h3{line-height:14px;background:url(//www.baidu.com/img/sug_bd.png) no-repeat left center;margin:8px 0 5px;font-size:12px;font-weight:400;color:#7B7B7B;padding-'",bad,"('Alert!!!\t', 'PROTOCOL-POP STAT command')"
2017-06-19 12:13:40.143231,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,1340,0x6055,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,45,Transmission Control Protocol,37034,192.168.225.1,103,235,46,39,192,168,1,2,,80,60016,1386614386,947167675,5,0,0,0,0,0,1,0,0,0,0,776,60086,0,,"b'ng) no-repeat 0 0}\n.bdsug li.bdsug-pcDirect-is-s{background-color:#f0f0f0}\n.bdsug .bdsug-pcDirect-s .bdsug-pc-direct-tip,.bdsug .bdsug-pcDirect-is-s .bdsug-pc-direct-tip-is{background-position:0 -15px}\n.bdsug .bdsug-newicon{color:#929292;opacity:.7;font-size:12px;display:inline-block;line-height:22px;letter-spacing:2px}\n.bdsug .bdsug-s .bdsug-newicon{opacity:1}\n.bdsug .bdsug-newicon i{letter-spacing:0;font-style:normal}\n.toggle-underline{text-decoration:none}\n.toggle-underline:hover{text-decoration:underline}\n.tools{position:absolute;right:-75px}\n#mHolder{width:62px;position:relative;z-index:296;display:none}\n#mCon{height:18px;line-height:18px;position:absolute;cursor:pointer}\n#mCon span{color:#00c;display:block;width:24px}\n#mCon .hw{text-decoration:underline;cursor:pointer;display:inline-block}\n#mCon .pinyin{display:inline-block}\n#mCon .c-icon-chevron-unfold2{margin-left:5px}\n#mMenu a{width:100%;height:100%;display:block;line-height:22px;text-indent:6px;text-decoration:none;filter:none\\9}\n#mMenu,#user ul{box-shadow:1px 1px 2px #ccc;-moz-box-shadow:1px 1px 2px #ccc;-webkit-box-shadow:1px 1px 2px #ccc;filter:progid:DXImageTransform.Microsoft.Shadow(Strength=2, Direction=135, Color=#cccccc)\\9}\n#mMenu{width:56px;border:1px solid #9b9b9b;list-style:none;position:absolute;right:27px;t'",Good,OK
2017-06-19 12:13:40.167232,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,1340,0x6068,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,45,Transmission Control Protocol,37015,192.168.225.1,103,235,46,39,192,168,1,2,,80,60016,1386638887,947167675,5,0,0,0,0,0,1,0,0,0,0,776,48265,0,,"b'us();\r\n\t\t\tkw.parentNode.className=""bg s_ipt_wr iptfocus quickdelete-wrap"";\r\n        }catch(e){}\r\n    },0);\r\n}\r\n\r\n</script>\r\n<script type=""text/javascript"" src=""http://s1.bdstatic.com/r/www/cache/static/jquery/jquery-1.10.2.min_65682a2.js""></script>\r\n\r\n\r\n\r\n\r\n<script>\r\n(function(){\r\n\r\n    var result_common_css=""<style data-for=\\""result\\"" id=\\""css_result\\"" type=\\""text\\/css\\"">body{color:#333;background:#fff;padding:6px 0 0;margin:0;position:relative;min-width:900px}body,th,td,.p1,.p2{font-family:arial}p,form,ol,ul,li,dl,dt,dd,h3{margin:0;padding:0;list-style:none}input{padding-top:0;padding-bottom:0;-moz-box-sizing:border-box;-webkit-box-sizing:border-box;box-sizing:border-box}table,img{border:0}td{font-size:9pt;line-height:18px}em{font-style:normal;color:#c00}a em{text-decoration:underline}cite{font-style:normal;color:green}.m,a.m{color:#666}a.m:visited{color:#606}.g,a.g{color:green}.c{color:#77c}.f14{font-size:14px}.f10{font-size:10.5pt}.f16{font-size:16px}.f13{font-size:13px}.bg{background-image:url(http:\\/\\/s1.bdstatic.com\\/r\\/www\\/cache\\/static\\/global\\/img\\/icons_5859e57.png);_background-image:url(http:\\/\\/s1.bdstatic.com\\/r\\/www\\/cache\\/static\\/global\\/img\\/icons_d5b04cc.gif);background-repeat:no-repeat}#u,#head,#tool,#search,#foot{font-size:12px}.logo{width:117px;height:38px;'",bad,"('Alert!!!\t', 'PROTOCOL-POP STAT command')"
2017-06-19 12:13:40.195234,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,1023,0x6069,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,45,Transmission Control Protocol,37331,192.168.225.1,103,235,46,39,192,168,1,2,,80,60016,1386604303,947167675,5,0,0,0,0,0,1,1,0,0,0,776,32,0,,"b'HTTP/1.1 200 OK\r\nDate: Mon, 19 Jun 2017 10:13:39 GMT\r\nContent-Type: text/html; charset=utf-8\r\nTransfer-Encoding: chunked\r\nConnection: Keep-Alive\r\nVary: Accept-Encoding\r\nSet-Cookie: BAIDUID=D352E99D4C03CB28C5645095FCDA07F2:FG=1; expires=Thu, 31-Dec-37 23:55:55 GMT; max-age=2147483647; path=/; domain=.baidu.com\r\nSet-Cookie: BIDUPSID=D352E99D4C03CB28C5645095FCDA07F2; expires=Thu, 31-Dec-37 23:55:55 GMT; max-age=2147483647; path=/; domain=.baidu.com\r\nSet-Cookie: PSTM=1497867219; expires=Thu, 31-Dec-37 23:55:55 GMT; max-age=2147483647; path=/; domain=.baidu.com\r\nSet-Cookie: BDSVRTM=0; path=/\r\nSet-Cookie: BD_HOME=0; path=/\r\nSet-Cookie: H_PS_PSSID=1430_21115_18560_22073; path=/; domain=.baidu.com\r\nP3P: CP="" OTI DSP COR IVA OUR IND COM ""\r\nCache-Control: private\r\nCxy_all: baidu+501a28ff16a8cc2f9551784ddce41a55\r\nExpires: Mon, 19 Jun 2017 10:13:19 GMT\r\nX-Powered-By: HPHP\r\nServer: BWS/1.1\r\nX-UA-Compatible: IE=Edge,chrome=1\r\nBDPAGETYPE: 1\r\nBDQID: 0xb164988f001101f2\r\nBDUSERID: 0\r\n\r\n'",Good,OK
2017-06-19 12:17:00.282678,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,186,0x3201,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,45,Transmission Control Protocol,50024,192.168.225.1,103,235,46,63,192,168,1,2,,80,60142,3780710083,104342584,5,0,0,0,0,0,1,1,0,0,0,528,26714,0,,"b'HTTP/1.1 200 OK\r\nServer: nginx/1.6.2\r\nDate: Mon, 19 Jun 2017 10:17:00 GMT\r\nContent-Type: text/plain\r\nContent-Length: 7\r\nConnection: Keep-Alive\r\n\r\n'",Good,OK
2017-06-19 12:17:01.020720,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x3202,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,45,Transmission Control Protocol,50169,192.168.225.1,103,235,46,63,192,168,1,2,,80,60142,3780710236,104342584,5,0,0,0,0,0,1,0,0,0,1,528,20362,0,,b'',Good,OK
