timeOfPacket,version,InternetHeaderLength,TypeOfService,TotalLength,Identification,Flags,FragmentOffset,TimeToLive,Protocol,CheckSum,HOST,SrcAddOct1,SrcAddOct2,SrcAddOct3,SrcAddOct4,DstAddOct1,DstAddOct2,DstAddOct3,DstAddOct4,SourcePort,DestinationPort,Length,checkSumUDP,payload,Signature,ReasonOfSignatureStatus
2017-06-18 12:48:56.979028,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x94b,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,58899,b'\x92\x93\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 FHFAEBEECACACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:48:57.505058,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x94c,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,34556,b'\x92\x99\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 FDCOFJEPFFFEFFECEFCOEDEPENCACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:48:57.676067,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x952,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,57340,b'\x92\xa5\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 EJFDEBFEEBFACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:48:58.263101,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,338,0xe62,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,0,0,0,0,255,255,255,255,68,67,318,4223,"b'\x01\x01\x06\x00\xd9\xa63{\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xac\xd1\xb8\xd4\x03W\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00c\x82Sc5\x01\x03=\x07\x01\xac\xd1\xb8\xd4\x03W2\x04\xc0\xa8\x01\x02\x0c\nM.user-PCQ\r\x00\x00\x00M.user-PC<\x08MSFT 5.07\x0c\x01\x0f\x03\x06,./\x1f!y\xf9+\xff'",Good,OK
2017-06-18 12:48:58.303103,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,318,0x0,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,64,User Datagram Protocol,47019,192.168.225.1,192,168,1,92,255,255,255,255,67,68,298,16717,"b""\x02\x01\x06\x00\xd9\xa63{\x00\x00\x00\x00\x00\x00\x00\x00\xc0\xa8\x01\x02\x00\x00\x00\x00\x00\x00\x00\x00\xac\xd1\xb8\xd4\x03W\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00c\x82Sc5\x01\x056\x04\xc0\xa8\x01\\:\x04\x00\x00\xa8\xc0;\x04\x00\x01'P3\x04\x00\x01Q\x80\x01\x04\xff\xff\xff\x00\x03\x04\xc0\xa8\x01\\\x06\x08\xc0\xa8\x01\\\xc0\xa8\x01\\\xff""",Good,OK
2017-06-18 12:48:58.337105,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x957,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,34556,b'\x92\x99\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 FDCOFJEPFFFEFFECEFCOEDEPENCACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:48:58.422110,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x95a,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,58887,b'\x92\x9f\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 FHFAEBEECACACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:48:58.797132,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x971,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,58887,b'\x92\x9f\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 FHFAEBEECACACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:48:59.546174,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x973,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,57340,b'\x92\xa5\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 EJFDEBFEEBFACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:48:59.748186,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x976,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,57334,b'\x92\xab\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 EJFDEBFEEBFACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:49:00.804246,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,328,0xea9,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,1,2,255,255,255,255,68,67,308,41394,"b'\x01\x01\x06\x00y\x03\xca\xf1\x00\x00\x00\x00\xc0\xa8\x01\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xac\xd1\xb8\xd4\x03W\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00c\x82Sc5\x01\x08=\x07\x01\xac\xd1\xb8\xd4\x03W\x0c\nM.user-PC<\x08MSFT 5.07\r\x01\x0f\x03\x06,./\x1f!y\xf9+\xfc\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'",Good,OK
2017-06-18 12:49:01.422282,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x97b,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,57334,b'\x92\xab\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 EJFDEBFEEBFACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:49:01.559290,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x97c,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,58859,b'\x92\xbb\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 FHFAEBEECACACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:49:01.738300,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x97e,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,57334,b'\x92\xab\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 EJFDEBFEEBFACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:49:02.301332,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x983,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,58859,b'\x92\xbb\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 FHFAEBEECACACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:49:02.489343,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x987,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,58859,b'\x92\xbb\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 FHFAEBEECACACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:49:03.238386,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x988,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,57312,b'\x92\xc1\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 EJFDEBFEEBFACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:49:03.363393,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x98a,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,57312,b'\x92\xc1\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 EJFDEBFEEBFACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:49:04.104435,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x98b,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,58847,b'\x92\xc7\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 FHFAEBEECACACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:49:04.132437,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,185,0x0,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,64,User Datagram Protocol,46725,192.168.225.1,192,168,1,92,192,168,1,2,53,65327,165,51100,"b'\xbb2\x81\x80\x00\x01\x00\x01\x00\x01\x00\x00\x03cdn\x06adtrue\x03com\x00\x00\x1c\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x00\xb2\x00\x1f\x0ed3fwrlndh8641a\ncloudfront\x03net\x00\xc0,\x00\x06\x00\x01\x00\x00\x00<\x00F\x07ns-1269\tawsdns-30\x03org\x00\x11awsdns-hostmaster\x06amazon\xc0\x17\x00\x00\x00\x01\x00\x00\x1c \x00\x00\x03\x84\x00\x12u\x00\x00\x01Q\x80'",Good,OK
2017-06-18 12:49:04.722470,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x98d,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,58841,b'\x92\xcd\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 FHFAEBEECACACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:49:04.987486,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x990,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,58841,b'\x92\xcd\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 FHFAEBEECACACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:49:05.585520,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x991,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,58847,b'\x92\xc7\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 FHFAEBEECACACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
2017-06-18 12:49:05.633523,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0x994,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,128,User Datagram Protocol,0,192.168.225.1,192,168,225,1,192,168,225,255,137,137,58,57294,b'\x92\xd3\x01\x10\x00\x01\x00\x00\x00\x00\x00\x00 EJFDEBFEEBFACACACACACACACACACAAA\x00\x00 \x00\x01',Good,OK
