timeOfPacket,version,InternetHeaderLength,TypeOfService,TotalLength,Identification,Flags,FragmentOffset,TimeToLive,Protocol,CheckSum,HOST,SrcAddOct1,SrcAddOct2,SrcAddOct3,SrcAddOct4,DstAddOct1,DstAddOct2,DstAddOct3,DstAddOct4,OptionsAndPadding,SourcePort,DestinationPort,SequenceNumber,AcknowledgmentNumber,dataOffset,ReservedTcp,Notification,Congestion,Explicit,ControlU,ControlA,ControlP,ControlR,ControlS,ControlF,Window,CheckSumTCP,UrgentPointer,OptionsTCP,PayloadTCP,SignatureTCP,ReasonOfSignatureStatus
2017-06-17 13:54:31.451898,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x0,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,45,Transmission Control Protocol,63023,192.168.225.1,103,235,46,11,192,168,1,2,,80,52732,1638257774,0,5,0,0,0,0,0,0,0,1,0,0,0,21471,0,,b'',bad,IP field failure: unexpected window size
2017-06-17 13:54:31.585906,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x0,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,45,Transmission Control Protocol,63023,192.168.225.1,103,235,46,11,192,168,1,2,,80,52731,3496199804,0,5,0,0,0,0,0,0,0,1,0,0,0,62227,0,,b'',bad,IP field failure: unexpected window size
2017-06-17 13:54:31.734915,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x0,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,45,Transmission Control Protocol,63023,192.168.225.1,103,235,46,11,192,168,1,2,,80,52732,1638257774,0,5,0,0,0,0,0,0,0,1,0,0,0,21471,0,,b'',bad,IP field failure: unexpected window size
2017-06-17 13:54:32.405953,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,71,0x2bfa,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,88,Transmission Control Protocol,48624,192.168.225.1,31,13,88,15,192,168,1,2,,443,52100,2400867503,1444775578,5,0,0,0,0,0,1,1,0,0,0,1340,47189,0,,"b'\x15\x03\x03\x00\x1a\xebr\xaa\x11<t2z\xea(\xd5\x1a\x03\x18&C\x881\xc4P\x90\xf8\x1fJ\xa7""'",Good,OK
2017-06-17 13:54:41.312462,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x65a5,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,88,Transmission Control Protocol,33892,192.168.225.1,31,13,88,15,192,168,1,2,,443,52100,2400867457,0,5,0,0,0,0,0,0,0,1,0,0,0,50750,0,,b'',bad,IP field failure: unexpected window size
2017-06-17 13:54:41.340464,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,95,0x36bf,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,88,Transmission Control Protocol,45850,192.168.225.1,31,13,88,8,192,168,1,2,,443,52748,1677542350,3153456336,5,0,0,0,0,0,1,1,0,0,0,119,732,0,,b'\x17\x03\x03\x002x\xaa\xdc\xe3\xc1C:\x11]\xf9\xcfQ\xec\xbdd\\\xa5\x90\x1e_JMG\xfa\x05\xf9\x18{\xda\xfb\xa9\x99\\\xbb8P\x92\xdc\xda\x96\xae\xac\xb0\xa74\x1cP\nw\x83',Good,OK
2017-06-17 13:54:56.251317,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,95,0xb318,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,88,Transmission Control Protocol,14017,192.168.225.1,31,13,88,8,192,168,1,2,,443,52749,1652651737,2429137689,5,0,0,0,0,0,1,1,0,0,0,119,64420,0,,"b'\x17\x03\x03\x002COO\xd7x\xe0\x8b\xa7eo\x93,\xbdQ\xa4\xf2w\xbc\xe29\x17\xd3P\xe8\xf6\x9f\xac\xad\xb2\xa9\x0f\xc1&(u\x0b\x1d\xb4\xe2\x1f\x91\x95\x8a\x05\\\x95;\xd8F8'",Good,OK
2017-06-17 13:54:56.296320,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,95,0xdc8a,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,88,Transmission Control Protocol,3407,192.168.225.1,31,13,88,8,192,168,1,2,,443,52752,2392862678,3542437445,5,0,0,0,0,0,1,1,0,0,0,119,11328,0,,"b'\x17\x03\x03\x002\xb7K;\xfd\xdb\xd1\x15\xd4\xbc,\xde\xcd\x11?\x1d\x1d\x9c\xd2\x9b\xe3\xfa\x8a\xd7h*A\x90\x9d\xc3\\\xde\x84z}3\xdb\x17\x95\x08\xd6\xe7\xec\x1c5\x04]\x03X~\x03'",Good,OK
2017-06-17 13:54:56.522332,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x736f,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,88,Transmission Control Protocol,30369,192.168.225.1,31,13,88,8,192,168,1,2,,443,52748,1677542269,0,5,0,0,0,0,0,0,0,1,0,0,0,65502,0,,b'',bad,IP field failure: unexpected window size
2017-06-17 13:54:56.841351,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x53e4,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,88,Transmission Control Protocol,38444,192.168.225.1,31,13,88,8,192,168,1,2,,443,52749,1652651656,0,5,0,0,0,0,0,0,0,1,0,0,0,52814,0,,b'',bad,IP field failure: unexpected window size
2017-06-17 13:54:56.893354,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xe5c1,"('0 - Reserved bit\t\t\t1 - Do not fragment\t\t\t0 - last fragment', 0, 1, 0)",0,88,Transmission Control Protocol,1103,192.168.225.1,31,13,88,8,192,168,1,2,,443,52752,2392862597,0,5,0,0,0,0,0,0,0,1,0,0,0,59695,0,,b'',bad,IP field failure: unexpected window size
2017-06-17 13:54:59.066478,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0xe2ec,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,54,Transmission Control Protocol,14986,192.168.225.1,216,58,205,78,192,168,1,2,,443,52764,3150418832,3837326471,5,0,0,0,0,0,1,1,0,0,0,351,63451,0,,b'\x17\x03\x03\x00!\x00\x00\x00\x00\x00\x00\x00\x03\x0f\xfb\xad\xb7\x91y\x96\x88\x96\x01\x0f\x1e@\xa1>V\t\xf3\xd1@_\xd3LE3',Good,OK
2017-06-17 13:54:59.333493,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xe31c,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,54,Transmission Control Protocol,14976,192.168.225.1,216,58,205,78,192,168,1,2,,443,52764,3150418870,3837326471,5,0,0,0,0,0,1,0,0,0,0,351,20139,0,,b'',Good,OK
2017-06-17 13:54:59.469501,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xe361,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,54,Transmission Control Protocol,14907,192.168.225.1,216,58,205,78,192,168,1,2,,443,52764,3150418870,3837326502,5,0,0,0,0,0,1,0,0,0,1,351,20107,0,,b'',Good,OK
2017-06-17 13:54:59.523504,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xe3c9,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,54,Transmission Control Protocol,14803,192.168.225.1,216,58,205,78,192,168,1,2,,443,52764,3150418870,3837326502,5,0,0,0,0,0,1,0,0,0,1,351,20107,0,,b'',Good,OK
2017-06-17 13:54:59.854523,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,82,0xe0fa,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,56,Transmission Control Protocol,13560,192.168.225.1,216,58,210,206,192,168,1,2,,443,52769,2770333917,3304629992,5,0,0,0,0,0,1,1,0,0,0,343,47214,0,,"b'\x17\x03\x03\x00%\x00\x00\x00\x00\x00\x00\x00\x02\xb09I\xc3\xd1\xdcz\xde\xd2\xa5d\x01\x0c@\xb2j""iC.q\x88t\x9eUk\x9eA\xef'",Good,OK
2017-06-17 13:55:00.008532,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0xe159,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,56,Transmission Control Protocol,13469,192.168.225.1,216,58,210,206,192,168,1,2,,443,52769,2770333959,3304630172,5,0,0,0,0,0,1,1,0,0,0,351,23898,0,,b'\x17\x03\x03\x00!\x00\x00\x00\x00\x00\x00\x00\x03\xc7\x95^I6l\xd3\x9f\x05\xaf\xa7\xf5(7\x13:\x8f\xad\rT\x0c\x7fqQi',Good,OK
2017-06-17 13:55:00.091537,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xe1a4,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,56,Transmission Control Protocol,13432,192.168.225.1,216,58,210,206,192,168,1,2,,443,52769,2770333997,3304630203,5,0,0,0,0,0,1,0,0,0,1,351,28386,0,,b'',Good,OK
2017-06-17 13:55:00.227544,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,82,0xa227,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,54,Transmission Control Protocol,31563,192.168.225.1,216,58,205,78,192,168,1,2,,443,52768,1096281587,1643380420,5,0,0,0,0,0,1,1,0,0,0,343,47715,0,,b'\x17\x03\x03\x00%\x00\x00\x00\x00\x00\x00\x00\x02uc\xc7\xcb\x8d\x97\xef\x06\x91M\xd0\xeb\xceK\xd0z\x1b(\xf9\x7f\xb8i\x9f\x01\xf9\x80\xb4\x88\xfd',Good,OK
2017-06-17 13:55:00.385553,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0xa22d,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,54,Transmission Control Protocol,31561,192.168.225.1,216,58,205,78,192,168,1,2,,443,52768,1096281629,1643380600,5,0,0,0,0,0,1,1,0,0,0,351,61294,0,,b'\x17\x03\x03\x00!\x00\x00\x00\x00\x00\x00\x00\x03\x9e\xfd\xc8\xcc\xd5\x7f\xb3o\x1f6u\x01Rd\x19)\xc0\x1c\xe4\xcd3\xf0\xc7^T',Good,OK
2017-06-17 13:55:00.412555,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,78,0xa2cf,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,54,Transmission Control Protocol,31399,192.168.225.1,216,58,205,78,192,168,1,2,,443,52768,1096281629,1643380600,5,0,0,0,0,0,1,1,0,0,0,351,61294,0,,b'\x17\x03\x03\x00!\x00\x00\x00\x00\x00\x00\x00\x03\x9e\xfd\xc8\xcc\xd5\x7f\xb3o\x1f6u\x01Rd\x19)\xc0\x1c\xe4\xcd3\xf0\xc7^T',Good,OK
2017-06-17 13:55:00.696571,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0xa2d6,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,54,Transmission Control Protocol,31430,192.168.225.1,216,58,205,78,192,168,1,2,,443,52768,1096281531,0,5,0,0,0,0,0,0,0,1,0,0,0,18878,0,,b'',bad,IP field failure: unexpected window size
2017-06-17 13:55:02.036648,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,82,0x1a3b,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,54,Transmission Control Protocol,824,192.168.225.1,216,58,205,78,192,168,1,2,,443,52776,1390458433,1975911567,5,0,0,0,0,0,1,1,0,0,0,343,24309,0,,b'\x17\x03\x03\x00%\x00\x00\x00\x00\x00\x00\x00\x02\x93{\xfa?\xd0\xb7\x99\xcbv\xfa\xcf\x0b\x0e\xd5c\x0e\xde7\xa9\x8c\xfd\x85\x84\xc8\xf9\x865\x90\xdb',Good,OK
2017-06-17 13:55:02.488674,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1b27,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,54,Transmission Control Protocol,630,192.168.225.1,216,58,205,78,192,168,1,2,,443,52776,1390458513,1975911778,5,0,0,0,0,0,1,0,0,0,1,351,62146,0,,b'',Good,OK
2017-06-17 13:55:02.648683,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,52,0x60dc,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,54,Transmission Control Protocol,48308,192.168.225.1,216,58,205,78,192,168,1,2,,443,52777,1396308677,3216050074,8,0,0,0,0,0,1,0,0,0,0,351,40228,0,b'\x01\x01\x05\n\xbf\xb1\x07\xb9\xbf\xb1\x07\xba',b'',Good,OK
2017-06-17 13:55:02.778690,4,20,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,1452,0x715d,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,59,Transmission Control Protocol,50488,192.168.225.1,213,158,172,109,192,168,1,2,,443,52762,3875932654,619396887,5,0,0,0,0,0,1,0,0,0,0,135,47943,0,,"b'\xce\xd2D\xef\xc3\xddi\xb8\x86\xbc5^\x15\x19Z\x03\xe7\xce\x89\xde\xe5\x9e\x86\xa1P\xbf\xe3\xf0\xc2U0\x83+\xa2\xec>\xe2\x03\xa6\x81\xa0+\x1f\xee\xabu\x84\x8fh\xcd\xa1Gs\xdd\xcb\xb4D4\x9ac\xa3A\xca\xef\xc6m\xb0\x185d\x81\x82\xa8\xcc\xa4\xe8\x8c>\x91QP\x80\xc0)UA\'\xb7{\x8f\xfe\x17-$\xa6\x80\xd1\xd12\xc6\x19\x9da\\)%\xdcq\xbc2\x93\xbe\x15:\xa8\xca\xda\xc0\xf4\x14\x9d ~4\xbf\xafA7W\xf7\xd1Y\xf2\xd4\xa2^\xfc\xdd;\x19\xc0\x7ff\x9b\'\x9e\x03\x02O\x00\xca\xd1\x97\xd2\xb9/\x04\xb7\x0f\xf8\x1a\x1a""w:\x07\xa4D\x05\xd1\x97;\xfb\r1\xd6c$\xaec\x1bL!\xf5Qk\xc6\x8f\xfc\xc4\x9bS)\x17\x11d\r\xad@\x8c\xe1\xc26J\x89\xff\\\x92\x8f\x16\x0ea\x88\xf7xq\x14b` %\x94C\xae\xb6\xb3-\xcd\x14T4\xba\xa8Q!\xa3WO /k\xd4\xb2\x8bv\x90\x99\x0f\x82.7\xe6\x1e*u\x88\xa1\x8bz\xfd\x8a@\x88\x88\x13\x11O\xf7\xfb$S\xe6\xa7+\xb6C\x80%R\xad\xe8\xab\x86\xa6\x9c\xcd8\xed\x03.\xc0\xac\xbbF\x1a\xcb+k\xb4\',\xae\x02\x14\xacwBW\xe4\xcaK@\x929\x1b^\x8d\x93\x8e\xc53g\xda\x8c\x7f}\xdf\x06\xb3 @\xcf\xa5\x99\x01>\xe5DZ\xb3\xee\xcdwA\x93\x10\xfd\x92Yg\x7f\x9a\xc0\x94R:\xd9BJC\xf54\xc5#$k\x0eU7G\xb0\xc9|cP)A\xabvP\xc0\xad\xb5\x1b\xca\x06U\x15\xf7J\xca\x16\x8eoOQ\x92\xafg\x1c\x9b\x89\xfe\x90\xf2\xf4\xd8a\xc7]6\xd1\xa6C\xc4\x7f\xeceUG\x03{$\xa9f<8\xf1\xf2\xd7\xed?9\xf7,\x9d79\xedY\xff\xd4\xfd\x875\x8b\\\xf1\x90\xacdZH\xce\xe2\x84`\xf0\xa7\xb9\xe3\xc1\x07\xc3;\xfb5V\x8a\xc2\xce\xfe\xcd>\x00\x958\xe0\xa3+\xa0C\xb4\xde\xa4V\xf5\xe1\xd3x\xfa\x8d\xc3\xe3\xe2\x86\x0cV\x88\x8a\x0e\x84\xd4\xc3\x02\x05\x0fQ\xcf07\xd6\xb0\xdb\xf6\n\xc0A\x18\xf4\xe5\xcb#\x08Q\xd0\x1e\xc1\xd7\x80Q\x97F\x84p\r\xc0D\xbd\xdf\x1f-1\xd4\xdch\x8f\xf9\x04\x12\xb6\xd4?\x02\x08t\xa5\xcd\xc60j\xcd\x96\x1e\x92\x85\xe5\xc6\x1cG\x0f\xdc e\x02\xfb\xec\xa6;2\xe6\xa3_\x1cV\x1e\x0e\xa6\\\x08[T\xac?\xbc|g\x87\x85\x04\xce\xf5\xef@^\xa9\xb5\xe9\x07Zq]\x05\x96\x0f&\xdf\xa3\xe8GJ7:s\x1e\x97$\x80\xea\x0f\x83\xb8\xd2\xebq\x9d\xdf\xbe\xee_\xeb\xe7%\xda\x1d\xf4\xa7\x9b\xd4\x8bK\xf7\xe9\xeb-\x14\x02\xb6\xd1\xf8R4\xd0\x8b\x9d1\x86\xad\xe9?\xfb\xb4{Y\xc4\x12\x11;\xa3Q\x08\xb8tD\xac`O\x89O]\x8f\xa86R\xcb\x14?\n\xe8\xa0C\xaf\xb7`HW\x03\x1c\xd6\xa1\x93\xb21\x81\xd8\x85F\xfe\xbc\xc0\xff\xe2\x9e\xcfA#\xcd\xf5\xa6Gr\xa66H}%\xc1\n.?\xff1\xfc\xeaH\x02\xc6\x1b\xc2p\x90i\x14\x9a\xef\x17\xb0\xe1\x9e\xcf\xbd\x8f\x18\xb9\x8f\\\x14?k\x86\x14\x1f\xb2\xd0\xf0J\x0e\xb4\x8e\xfd\xbbV\x1d_\x9dq\xde81K\x84\x8a\xf9\x89\x11\r\x93\xb3\x9at\xdc\x1e\xd8Q\xfcAp\xfc\x12(\x9cJ\xbe$S\x98FMO\x80\x02\x1d\xb9!\x1a\x80ow\xb634\x06\xc2\x1d\xf5\x93\xe7\xbf\xcb\xcfG\xe9&\n5\xe8\xe2}\x92\xa1\xdd\xe6\xeb\xfa\x90\x1f""\xab\\s\x15\x03[\x87Pl\xadhQ\x8b\x92\xfe*\x912\t\xf6\x9d\x99\xa5\xc9/\xd4\xa7\xd3\xb3\xc7|c\x19\xc1\xee\xc1\x88e+K> }/g\x06\xa8\xe7?\x0f\x16\xdb\xe6\xd1b1\x16\xd8!\xb9\xbbwSd\xc1M\x0e\xec\x01\xa0\xa7q\xa1 7*\xc7\\\x12\xec\x7f\x9d\x9f5\xad\x9d\x03f\xcb\xa4\xe8\xf9\xbbz\x8fNE\xe3\xd3#\xe8j\xb7\x0f\xb1\xf1\x9e\xe9\xfd\x81\x00\xb6\xa3.\x1cY\xbf:\xef\xd4H\xfbaH.\xbf\xe4u\x93\xfe\x8a\x93\riB\xfe`\x90\x0e\x8e\x860z\xcdvO\x19""~\xe0O\xd7\xb9\x8f.\xfaw>\x03\x15\x83\xbf\xf8\xb7\xa2\xf0<U\xda{\x9f\xbc\x9d\x1a\xba\xfe\xd6{u\'\xc9n\r\xcf\x0f\xc7\xe4n^\xe4\x06d\xbe\xbcs""\x93\x87\xbd\xbeu?\xd3rx\xb0\x18\xb6\x84\xd9\xb4\xcf\x9c\x9c\xd8$)\xc8\xa4\xf6\xa8\xf6v \x8f,\xdf\x80\xe9e\xc2Y\x98\xca\xf1d\xd0\x19\xeaa@\xc6\x95\xda$\xb9^mi\x8e\xd9\xfcAKH\xdeil\x91r\xaa:\xa1\x08N}(\xb7{|&\x0c\x89\xa1\xb5_y\x86\xdf\xd7\xa9\xc8\xf00G\x8a\xe0\x97\x06\x0c\x06\xeb\xef\x8c\x81Ib1cy\x8a\x90\x89\x85\xc8m6Q\xc0AWp;\xbf\xfe/\xab\xc2\xbb\x00F\xec\xf8\xc8~@\xdf3y\xca\x93@\x14B)x\xa0\xad\xe6(\xec\xabj\xac\x8b\x03\xc7v\xc2\xc7UC\xf9\x08\xc4|S\xc1j/0{h\x9e\xb1s\xa0\x8a\xb7\xf4\x9f\x7f\'Z~\x04TU-:\xba\x00\xc2\x0b)\xb1\xc8\x17\xe5V\xbfq\xe4D7\xa8\xfe\x99Mgm\x1dEN?H\xe8\n\x13\x0b\xfa3\x00\x9f\xdf\x11\xd0\xae\x9b\xd4S\x99\xfc\xe7\xa5\xff\xc5\x85\xb6d.d\xa0\xe8\xb0O>O\x9d]+\xdcz\xda\xd0\x9am\x83\xc3\xd2\xfd\xdb\x01\xb5\xb2\xfd\xec\xf4C\xa3lQuh\x1e\x93\x0eba>\xc7g#\x9f\xf5\xef\x1a\xf9\x019\r\xd8( \x94~\x95\xe3aYaX\xa9f/Z\x8e\xc7|I_\xa7q\xa6\xd6\x04\x9b_\x92\xc8\x99t\x877\xf4\xd9\x82\xad\xc3j\xf1\xcf\xcf\xccg\xaa\xdd\xfa\xa3So\x084f4\xe1\xe5\xf5\xd0>Eo\xfbcg\x07xz.;.\x16\xf3\x1eC'",Good,OK
